 1.05000000e+00  1.05000000e+00  1.05000000e+00 -3.37336314e-03  1.05000000e+00  1.00000000e+00 
 1.10000000e+00  1.10000000e+00  1.10000000e+00 -3.52882004e-03  1.10000000e+00  1.00000000e+00 
 1.15000000e+00  1.15000000e+00  1.15000000e+00 -3.69888085e-03  1.15000000e+00  1.00000000e+00 
 1.20000000e+00  1.20000000e+00  1.20000000e+00 -3.88881589e-03  1.20000000e+00  1.00000000e+00 
 1.25000000e+00  1.25000000e+00  1.25000000e+00 -4.10567469e-03  1.25000000e+00  1.00000000e+00 
 1.30000000e+00  1.30000000e+00  1.30000000e+00 -4.35918390e-03  1.30000000e+00  1.00000000e+00 
 1.35000000e+00  1.35000000e+00  1.35000000e+00 -4.66324848e-03  1.35000000e+00  1.00000000e+00 
 1.40000000e+00  1.40000000e+00  1.40000000e+00 -5.03858675e-03  1.40000000e+00  1.00000000e+00 
 1.45000000e+00  1.45000000e+00  1.45000000e+00 -5.47761695e-03  1.45000000e+00  1.00000000e+00 
 1.50000000e+00  1.50000000e+00  1.50000000e+00 -5.93972513e-03  1.50000000e+00  1.00000000e+00 
 1.55000000e+00  1.55000000e+00  1.55000000e+00 -6.43345713e-03  1.55000000e+00  1.00000000e+00 
 1.60000000e+00  1.60000000e+00  1.60000000e+00 -6.91873101e-03  1.60000000e+00  1.00000000e+00 
 1.65000000e+00  1.65000000e+00  1.65000000e+00 -7.37213043e-03  1.65000000e+00  1.00000000e+00 
 1.70000000e+00  1.70000000e+00  1.70000000e+00 -7.79921633e-03  1.70000000e+00  1.00000000e+00 
 1.75000000e+00  1.75000000e+00  1.75000000e+00 -8.20409919e-03  1.75000000e+00  1.00000000e+00 
 1.80000000e+00  1.80000000e+00  1.80000000e+00 -8.58991919e-03  1.80000000e+00  1.00000000e+00 
 1.85000000e+00  1.85000000e+00  1.85000000e+00 -8.95913947e-03  1.85000000e+00  1.00000000e+00 
